-69.81712, 43.89535, Donnell, William T., House, TBD
-75.87639, 41.83190, Mulford, Sylvanus, House, TBD
-73.91590, 41.68854, Ethol House, TBD
-71.76453, 42.15136, Sutton Center Historic District, TBD
-72.72294, 41.77189, Spanish House, The, TBD
-72.70802, 41.77309, Hartford Seminary Foundation, TBD
-72.70632, 41.98121, Lewis-Zukowski House, TBD
-76.18606, 42.59574, Tompkins Street/Main Street Historic District (Boundary Increase), TBD
-73.85896, 40.95790, Yonkers Water Works, TBD
-73.94190, 41.41893, Plumbush, TBD
-79.94745, 40.43855, Phipps Conservatory, TBD
-74.05163, 41.43135, Cornwall Friends Meeting House, TBD
-72.58446, 42.09983, Smith Carriage Company District, TBD
-74.59883, 39.30869, Somers Mansion, TBD
-74.53067, 39.30928, Church of the Redeemer, TBD
-71.48663, 43.35655, Canterbury Shaker Village, TBD
-71.28888, 41.50629, Witherbee School, TBD
-77.80811, 42.66595, Black and White Farm Barn, TBD
-72.41039, 42.27279, Walker-Collis House, TBD
-77.23270, 42.10822, Church of the Redeemer, TBD
-72.82942, 41.72153, West End Library, TBD
-71.79099, 42.27075, Elizabeth Street School, TBD
-74.26480, 40.50865, Simpson United Methodist Church, TBD
